county,precinct,office,district,candidate,party,election_day,early_voting,votes
Osceola,"Cedar Township, Precinct 1",County Prosecuting Attorney,,Write-in,,3,1,4
Osceola,"Cedar Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,66,11,77
Osceola,"Cedar Township, Precinct 1",County Sheriff,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",County Sheriff,,Mark Cool,Republican,205,71,276
Osceola,"Cedar Township, Precinct 1",County Sheriff,,Write-in,,3,0,3
Osceola,"Cedar Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",County Sheriff,,Under Vote Count,,61,9,70
Osceola,"Cedar Township, Precinct 1",County Clerk,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",County Clerk,,Tracey Cochran,Republican,201,70,271
Osceola,"Cedar Township, Precinct 1",County Clerk,,Write-in,,4,0,4
Osceola,"Cedar Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",County Clerk,,Under Vote Count,,64,10,74
Osceola,"Cedar Township, Precinct 1",County Treasurer,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",County Treasurer,,Tonia M. Hartline,Republican,201,74,275
Osceola,"Cedar Township, Precinct 1",County Treasurer,,Write-in,,4,0,4
Osceola,"Cedar Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",County Treasurer,,Under Vote Count,,64,6,70
Osceola,"Cedar Township, Precinct 1",County Register of Deeds,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",County Register of Deeds,,Heather E. Gray,Republican,202,73,275
Osceola,"Cedar Township, Precinct 1",County Register of Deeds,,Write-in,,3,0,3
Osceola,"Cedar Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",County Register of Deeds,,Under Vote Count,,64,7,71
Osceola,"Cedar Township, Precinct 1",County Road Commissioner,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",County Road Commissioner,,Doug Kanouse,Republican,195,68,263
Osceola,"Cedar Township, Precinct 1",County Road Commissioner,,Gary L. Wemple,Republican,185,60,245
Osceola,"Cedar Township, Precinct 1",County Road Commissioner,,Write-in,,4,0,4
Osceola,"Cedar Township, Precinct 1",County Road Commissioner,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",County Road Commissioner,,Under Vote Count,,154,32,186
Osceola,"Cedar Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",County Drain Commissioner,,David Belden,Republican,192,70,262
Osceola,"Cedar Township, Precinct 1",County Drain Commissioner,,Write-in,,3,0,3
Osceola,"Cedar Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,74,10,84
Osceola,"Cedar Township, Precinct 1",County Surveyor,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",County Surveyor,,Bill Sikkema,Republican,198,68,266
Osceola,"Cedar Township, Precinct 1",County Surveyor,,Write-in,,4,0,4
Osceola,"Cedar Township, Precinct 1",County Surveyor,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",County Surveyor,,Under Vote Count,,67,12,79
Osceola,"Cedar Township, Precinct 1",County Commissioner 6th District,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",County Commissioner 6th District,,Scott Stieg,Republican,194,69,263
Osceola,"Cedar Township, Precinct 1",County Commissioner 6th District,,Write-in,,3,0,3
Osceola,"Cedar Township, Precinct 1",County Commissioner 6th District,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",County Commissioner 6th District,,Under Vote Count,,72,11,83
Osceola,"Cedar Township, Precinct 1",Cedar Township Supervisor,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",Cedar Township Supervisor,,Cynthia Gadbois,Republican,204,70,274
Osceola,"Cedar Township, Precinct 1",Cedar Township Supervisor,,Write-in,,4,1,5
Osceola,"Cedar Township, Precinct 1",Cedar Township Supervisor,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Cedar Township Supervisor,,Under Vote Count,,61,9,70
Osceola,"Cedar Township, Precinct 1",Cedar Township Clerk,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",Cedar Township Clerk,,Mary Clark,Republican,202,69,271
Osceola,"Cedar Township, Precinct 1",Cedar Township Clerk,,Write-in,,4,0,4
Osceola,"Cedar Township, Precinct 1",Cedar Township Clerk,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Cedar Township Clerk,,Under Vote Count,,63,11,74
Osceola,"Cedar Township, Precinct 1",Cedar Township Treasurer,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",Cedar Township Treasurer,,Heather Battle,Republican,201,69,270
Osceola,"Cedar Township, Precinct 1",Cedar Township Treasurer,,Write-in,,4,1,5
Osceola,"Cedar Township, Precinct 1",Cedar Township Treasurer,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Cedar Township Treasurer,,Under Vote Count,,64,10,74
Osceola,"Cedar Township, Precinct 1",Cedar Township Trustee,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",Cedar Township Trustee,,Kimberly Cool,Republican,205,71,276
Osceola,"Cedar Township, Precinct 1",Cedar Township Trustee,,Edward Lundborg,Republican,187,62,249
Osceola,"Cedar Township, Precinct 1",Cedar Township Trustee,,Write-in,,4,0,4
Osceola,"Cedar Township, Precinct 1",Cedar Township Trustee,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Cedar Township Trustee,,Under Vote Count,,142,27,169
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,94,38,132
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,108,26,134
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-in,,1,1,2
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Vote Count,,66,15,81
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,99,21,120
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Patrick William O'Grady,,105,43,148
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Write-in,,1,0,1
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Under Vote Count,,64,16,80
Osceola,"Cedar Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Stephen L. Borrello,,152,49,201
Osceola,"Cedar Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Write-in,,2,0,2
Osceola,"Cedar Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Under Vote Count,,115,31,146
Osceola,"Cedar Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,153,47,200
Osceola,"Cedar Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,2,1,3
Osceola,"Cedar Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,114,32,146
Osceola,"Cedar Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Amy C. Clapp,,155,48,203
Osceola,"Cedar Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Write-in,,2,2,4
Osceola,"Cedar Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Under Vote Count,,112,30,142
Osceola,"Cedar Township, Precinct 1",Judge of Probate District Court 18th District,,Ballots Cast,,269,80,349
Osceola,"Cedar Township, Precinct 1",Judge of Probate District Court 18th District,,Tyler Thompson,,160,51,211
Osceola,"Cedar Township, Precinct 1",Judge of Probate District Court 18th District,,Write-in,,3,0,3
Osceola,"Cedar Township, Precinct 1",Judge of Probate District Court 18th District,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Judge of Probate District Court 18th District,,Under Vote Count,,106,29,135
Osceola,"Cedar Township, Precinct 1",Board Member Evart School,,Ballots Cast,,36,12,48
Osceola,"Cedar Township, Precinct 1",Board Member Evart School,,Brandon Dale Beard,,9,0,9
Osceola,"Cedar Township, Precinct 1",Board Member Evart School,,Jamie Hulliberger,,12,8,20
Osceola,"Cedar Township, Precinct 1",Board Member Evart School,,Patrick A. Tiedt,,8,3,11
Osceola,"Cedar Township, Precinct 1",Board Member Evart School,,Kendall Wirth,,12,8,20
Osceola,"Cedar Township, Precinct 1",Board Member Evart School,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Board Member Evart School,,Under Vote Count,,31,5,36
Osceola,"Cedar Township, Precinct 1",Board Member Pine River School,,Ballots Cast,,142,39,181
Osceola,"Cedar Township, Precinct 1",Board Member Pine River School,,Katy Draper,,55,12,67
Osceola,"Cedar Township, Precinct 1",Board Member Pine River School,,Wendy Ragatzki,,38,11,49
Osceola,"Cedar Township, Precinct 1",Board Member Pine River School,,Susan Stoll,,45,11,56
Osceola,"Cedar Township, Precinct 1",Board Member Pine River School,,"Wayne W. Tessman, Jr.",,33,12,45
Osceola,"Cedar Township, Precinct 1",Board Member Pine River School,,Write-in,,2,0,2
Osceola,"Cedar Township, Precinct 1",Board Member Pine River School,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Board Member Pine River School,,Under Vote Count,,111,32,143
Osceola,"Cedar Township, Precinct 1",Board Member Reed City School,,Ballots Cast,,91,29,120
Osceola,"Cedar Township, Precinct 1",Board Member Reed City School,,Sherry Westra Franklin,,37,11,48
Osceola,"Cedar Township, Precinct 1",Board Member Reed City School,,Spencer Mund,,46,11,57
Osceola,"Cedar Township, Precinct 1",Board Member Reed City School,,Nicole Quinn,,37,11,48
Osceola,"Cedar Township, Precinct 1",Board Member Reed City School,,Nate Vanderhoof,,32,13,45
Osceola,"Cedar Township, Precinct 1",Board Member Reed City School,,Over Vote Count,,0,0,0
Osceola,"Cedar Township, Precinct 1",Board Member Reed City School,,Under Vote Count,,212,70,282
Osceola,"Evart Township, Precinct 1",President,,Ballots Cast,,715,106,821
Osceola,"Evart Township, Precinct 1",President,,Kamala D. Harris,Democrat,203,19,222
Osceola,"Evart Township, Precinct 1",President,,Donald J. Trump,Republican,489,84,573
Osceola,"Evart Township, Precinct 1",President,,Chase Oliver,Libertarian,4,0,4
Osceola,"Evart Township, Precinct 1",President,,Jill Stein,Green,4,0,4
Osceola,"Evart Township, Precinct 1",President,,"Robert F. Kennedy, Jr.",Natural Law,8,3,11
Osceola,"Evart Township, Precinct 1",President,,Joseph Kishore,No Party Affiliation,1,0,1
Osceola,"Evart Township, Precinct 1",President,,Write-in,,2,0,2
Osceola,"Evart Township, Precinct 1",President,,Over Vote Count,,2,0,2
Osceola,"Evart Township, Precinct 1",President,,Under Vote Count,,2,0,2
Osceola,"Evart Township, Precinct 1",U.S. Senate,,Ballots Cast,,715,106,821
Osceola,"Evart Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,199,19,218
Osceola,"Evart Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,466,80,546
Osceola,"Evart Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,14,0,14
Osceola,"Evart Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,7,4,11
Osceola,"Evart Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,5,0,5
Osceola,"Evart Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,6,1,7
Osceola,"Evart Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0
Osceola,"Evart Township, Precinct 1",U.S. Senate,,Under Vote Count,,18,2,20
Osceola,"Evart Township, Precinct 1",U.S. House,2,Ballots Cast,,715,106,821
Osceola,"Evart Township, Precinct 1",U.S. House,2,Michael Lynch,Democrat,187,18,205
Osceola,"Evart Township, Precinct 1",U.S. House,2,John R. Moolenaar,Republican,489,80,569
Osceola,"Evart Township, Precinct 1",U.S. House,2,Ben DeJong,Libertarian,7,2,9
Osceola,"Evart Township, Precinct 1",U.S. House,2,Scott Adams,U.S. Taxpayers,15,4,19
Osceola,"Evart Township, Precinct 1",U.S. House,2,Write-in,,1,0,1
Osceola,"Evart Township, Precinct 1",U.S. House,2,Over Vote Count,,0,0,0
Osceola,"Evart Township, Precinct 1",U.S. House,2,Under Vote Count,,16,2,18
Osceola,"Evart Township, Precinct 1",State House,100,Ballots Cast,,715,106,821
Osceola,"Evart Township, Precinct 1",State House,100,Tracy Ruell,Democrat,201,20,221
Osceola,"Evart Township, Precinct 1",State House,100,Tom Kunse,Republican,490,84,574
Osceola,"Evart Township, Precinct 1",State House,100,Write-in,,2,1,3
Osceola,"Evart Township, Precinct 1",State House,100,Over Vote Count,,0,0,0
Osceola,"Evart Township, Precinct 1",State House,100,Under Vote Count,,22,1,23
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,715,106,821
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,169,17,186
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,166,15,181
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,424,79,503
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,434,75,509
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,21,1,22
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,15,4,19
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,16,1,17
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,42,3,45
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Write-in,,2,0,2
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0
Osceola,"Evart Township, Precinct 1",Member of the State Board of Education,,Under Vote Count,,141,17,158
Osceola,"Evart Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,715,106,821
Osceola,"Evart Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,190,19,209
Osceola,"Evart Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,175,18,193
Osceola,"Evart Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,443,76,519
Osceola,"Evart Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,405,73,478
Osceola,"Evart Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,23,3,26
Osceola,"Evart Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,33,2,35
Osceola,"Evart Township, Precinct 1",Regent of the University of Michigan,,Write-in,,3,0,3
Osceola,"Evart Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0
Osceola,"Evart Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,158,21,179
Osceola,"Evart Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,715,106,821
Osceola,"Evart Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,183,17,200
Osceola,"Evart Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,163,17,180
Osceola,"Evart Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,436,76,512
Osceola,"Evart Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,425,72,497
