county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Clare,"City of Harrison, Precinct 1",U.S. House,2,Write-in,,2,0,0,2
Clare,"City of Harrison, Precinct 1",U.S. House,2,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",U.S. House,2,Under Vote Count,,31,0,9,40
Clare,"City of Harrison, Precinct 1",State House,100,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",State House,100,Tracy Ruell,Democrat,253,0,54,307
Clare,"City of Harrison, Precinct 1",State House,100,Tom Kunse,Republican,416,0,168,584
Clare,"City of Harrison, Precinct 1",State House,100,Write-in,,1,0,1,2
Clare,"City of Harrison, Precinct 1",State House,100,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",State House,100,Under Vote Count,,42,0,10,52
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,220,0,53,273
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,207,0,46,253
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,360,0,152,512
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,345,0,154,499
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,26,0,6,32
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,8,0,3,11
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,13,0,3,16
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,37,0,4,41
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Write-in,,3,0,3,6
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",Member of the State Board of Education,,Under Vote Count,,205,0,42,247
Clare,"City of Harrison, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,234,0,52,286
Clare,"City of Harrison, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,210,0,46,256
Clare,"City of Harrison, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,381,0,164,545
Clare,"City of Harrison, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,324,0,145,469
Clare,"City of Harrison, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,25,0,4,29
Clare,"City of Harrison, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,21,0,7,28
Clare,"City of Harrison, Precinct 1",Regent of the University of Michigan,,Write-in,,1,0,0,1
Clare,"City of Harrison, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,228,0,48,276
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,228,0,54,282
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,206,0,45,251
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,363,0,150,513
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,350,0,154,504
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,16,0,5,21
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,13,0,4,17
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,13,0,4,17
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,11,0,2,13
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,Write-in,,1,0,0,1
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,2,0,0,2
Clare,"City of Harrison, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,221,0,48,269
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,212,0,45,257
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,218,0,48,266
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,361,0,156,517
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,340,0,150,490
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,16,0,2,18
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,10,0,4,14
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,4,0,0,4
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,25,0,3,28
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,9,0,6,15
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",Governor of Wayne State University,,Under Vote Count,,229,0,52,281
Clare,"City of Harrison, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",County Prosecuting Attorney,,Andrew J. Santini,Republican,501,0,183,684
Clare,"City of Harrison, Precinct 1",County Prosecuting Attorney,,Write-in,,10,0,2,12
Clare,"City of Harrison, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,201,0,48,249
Clare,"City of Harrison, Precinct 1",County Sheriff,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",County Sheriff,,John S. Wilson,Republican,545,0,180,725
Clare,"City of Harrison, Precinct 1",County Sheriff,,Write-in,,12,0,5,17
Clare,"City of Harrison, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",County Sheriff,,Under Vote Count,,155,0,48,203
Clare,"City of Harrison, Precinct 1",County Clerk and Register of Deeds,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",County Clerk and Register of Deeds,,Lori Mott,Republican,513,0,186,699
Clare,"City of Harrison, Precinct 1",County Clerk and Register of Deeds,,Write-in,,9,0,0,9
Clare,"City of Harrison, Precinct 1",County Clerk and Register of Deeds,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",County Clerk and Register of Deeds,,Under Vote Count,,190,0,47,237
Clare,"City of Harrison, Precinct 1",County Treasurer,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",County Treasurer,,Jenny Beemer-Fritzinger,Republican,524,0,185,709
Clare,"City of Harrison, Precinct 1",County Treasurer,,Write-in,,9,0,0,9
Clare,"City of Harrison, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",County Treasurer,,Under Vote Count,,179,0,48,227
Clare,"City of Harrison, Precinct 1",County Road Commissioner,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",County Road Commissioner,,Karen Hulliberger,Republican,442,0,170,612
Clare,"City of Harrison, Precinct 1",County Road Commissioner,,Bill Simpson,Republican,456,0,166,622
Clare,"City of Harrison, Precinct 1",County Road Commissioner,,Write-in,,9,0,2,11
Clare,"City of Harrison, Precinct 1",County Road Commissioner,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",County Road Commissioner,,Under Vote Count,,517,0,128,645
Clare,"City of Harrison, Precinct 1",County Drain Commissioner,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",County Drain Commissioner,,William Faber,Republican,528,0,185,713
Clare,"City of Harrison, Precinct 1",County Drain Commissioner,,Write-in,,9,0,1,10
Clare,"City of Harrison, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",County Drain Commissioner,,Under Vote Count,,175,0,47,222
Clare,"City of Harrison, Precinct 1",County Surveyor,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",County Surveyor,,Tim Lapham,Republican,503,0,184,687
Clare,"City of Harrison, Precinct 1",County Surveyor,,Write-in,,8,0,0,8
Clare,"City of Harrison, Precinct 1",County Surveyor,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",County Surveyor,,Under Vote Count,,201,0,49,250
Clare,"City of Harrison, Precinct 1",County Commissioner 4th District,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",County Commissioner 4th District,,Jeff Haskell,Republican,481,0,170,651
Clare,"City of Harrison, Precinct 1",County Commissioner 4th District,,Rick Jones,No Party Affiliation,85,0,24,109
Clare,"City of Harrison, Precinct 1",County Commissioner 4th District,,Write-in,,3,0,0,3
Clare,"City of Harrison, Precinct 1",County Commissioner 4th District,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",County Commissioner 4th District,,Under Vote Count,,143,0,39,182
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court,,Andrew Fink,,226,0,70,296
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court,,Kimberly Ann Thomas,,294,0,84,378
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court,,Write-in,,6,0,1,7
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court,,Under Vote Count,,186,0,78,264
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,258,0,68,326
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,260,0,96,356
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-in,,8,0,1,9
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,1,1
Clare,"City of Harrison, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Vote Count,,186,0,67,253
Clare,"City of Harrison, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Stephen L. Borrello,,420,0,128,548
Clare,"City of Harrison, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Write-in,,9,0,1,10
Clare,"City of Harrison, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Under Vote Count,,283,0,104,387
Clare,"City of Harrison, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,421,0,126,547
Clare,"City of Harrison, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,8,0,1,9
Clare,"City of Harrison, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,283,0,106,389
Clare,"City of Harrison, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Michelle J. Ambrozaitis,,322,0,95,417
Clare,"City of Harrison, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Karyn E. Tomczyk,,244,0,75,319
Clare,"City of Harrison, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Write-in,,2,0,1,3
Clare,"City of Harrison, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Over Vote Count,,1,0,1,2
Clare,"City of Harrison, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Under Vote Count,,143,0,61,204
Clare,"City of Harrison, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Tara S. Hovey,,465,0,141,606
Clare,"City of Harrison, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,8,0,2,10
Clare,"City of Harrison, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,239,0,90,329
Clare,"City of Harrison, Precinct 1",17th District Judge of Probate District Court Incumbent,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",17th District Judge of Probate District Court Incumbent,,Marcy Klaus,,456,0,132,588
Clare,"City of Harrison, Precinct 1",17th District Judge of Probate District Court Incumbent,,Write-in,,8,0,2,10
Clare,"City of Harrison, Precinct 1",17th District Judge of Probate District Court Incumbent,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",17th District Judge of Probate District Court Incumbent,,Under Vote Count,,248,0,99,347
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College,,Richard Allen,,332,0,108,440
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College,,Karen Moore,,305,0,82,387
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College,,Lois Pittsley,,242,0,73,315
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College,,Write-in,,8,0,1,9
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College,,Under Vote Count,,1249,0,435,1684
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Michael W. Jankoviak,,415,0,120,535
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Write-in,,8,0,2,10
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Under Vote Count,,289,0,111,400
Clare,"City of Harrison, Precinct 1",Mayor for City of Harrison,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",Mayor for City of Harrison,,Daniel Sullivan,,471,0,140,611
Clare,"City of Harrison, Precinct 1",Mayor for City of Harrison,,Write-in,,18,0,3,21
Clare,"City of Harrison, Precinct 1",Mayor for City of Harrison,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",Mayor for City of Harrison,,Under Vote Count,,223,0,90,313
Clare,"City of Harrison, Precinct 1",City Council Member for City of Harrison,,Ballots Cast,,712,0,233,945
Clare,"City of Harrison, Precinct 1",City Council Member for City of Harrison,,Nathan Hulliberger,,316,0,90,406
Clare,"City of Harrison, Precinct 1",City Council Member for City of Harrison,,Robert Stewart,,301,0,76,377
Clare,"City of Harrison, Precinct 1",City Council Member for City of Harrison,,Garrett Wood,,330,0,88,418
Clare,"City of Harrison, Precinct 1",City Council Member for City of Harrison,,Write-in,,17,0,4,21
Clare,"City of Harrison, Precinct 1",City Council Member for City of Harrison,,Over Vote Count,,0,0,0,0
Clare,"City of Harrison, Precinct 1",City Council Member for City of Harrison,,Under Vote Count,,1172,0,441,1613
Clare,"City of Harrison, Precinct 1",Board Member for Harrison Community Schools,,Ballots Cast,,712,0,233,945
